_id,address,cid,city,fid,imageUrl,location/lat,location/lng,placeId,postalCode,street,title,nature,animal,architect,history,culture,hiking,park,museum,religion,amusement,senic,botanical,sport,saveCount
676b0d3549a89bca4c4a8167,"Ulrichsbrunnenweg, 86825 Bad Wörishofen, Germany",14277188799996061011,Bad Wörishofen,0x479c1122b07b9bdb:0xc622c391def36553,https://lh5.googleusercontent.com/p/AF1QipMzIJXWfxhO9kr6Y2vUQCLoFdNg_bE1SCL-Hi9A=w408-h544-k-no,48.0057199,10.5850157,ChIJ25t7sCIRnEcRU2Xz3pHDIsY,86825,Ulrichsbrunnenweg,Kneipp-Eiche,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3549a89bca4c4a8168,"Marktpl. 43, 89312 Günzburg, Germany",13726447582430142434,Günzburg,0x4799450f248a7c3b:0xbe7e2359b2c49fe2,https://lh5.googleusercontent.com/p/AF1QipMz1U3kGJ15BpVpE1rtSrB-rMHsuF-iITmaI6oa=w408-h306-k-no,48.4548652,10.2746907,ChIJO3yKJA9FmUcR4p_Eslkjfr4,89312,Marktpl. 43,Unteres Tor Günzburg,0,0,0,1,0,0,0,0,0,0,1,0,0,
676b0d3549a89bca4c4a8169,"Holzgasse 4, 89081 Ulm, Germany",5247070502769394688,Ulm,0x47996576559b36c5:0x48d156d2750002a3,https://lh5.googleusercontent.com/p/AF1QipMMdlTw8x5_IWot8y3h320gX15RbVHGdMU31nnd=w408-h614-k-no,48.4376219,9.9398515,ChIJxTabVXZlmUcRowIAddJW0Ug,89081,Holzgasse 4,Heimatmuseum Mähringen,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3549a89bca4c4a816a,"Rathausgasse 2, 89312 Günzburg, Germany",12683459298133527408,Günzburg,0x4799450edf9398d9:0xb004b308245fcb70,https://lh5.googleusercontent.com/p/AF1QipN2nnKq7AInw9_PqFZFLsUsQr8ohT8s0k0Ccc32=w408-h570-k-no,48.45453,10.2750301,ChIJ2ZiT3w5FmUcRcMtfJAizBLA,89312,Rathausgasse 2,Heimatmuseum Günzburg,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3549a89bca4c4a816b,"Prittwitzstraße 100, 89075 Ulm, Germany",10730810238263356127,Ulm,0x479965d66e516f0f:0x94eb7f0eb3cfeadf,https://lh5.googleusercontent.com/p/AF1QipORjagGYNMfuXS2bNqS_LacibyeCdS7DAl-hvtz=w408-h307-k-no,48.4116534,9.9827382,ChIJD29RbtZlmUcR3-rPsw5_65Q,89075,Prittwitzstraße 100,Wilhelmsburg,0,0,0,1,0,0,0,0,0,0,1,0,0,
676b0d3549a89bca4c4a816c,"89231 Neu-Ulm, Germany",2520676662140061184,Neu-Ulm,0x4799668dcdeb6fb5:0x22fb3e11b079c5f3,https://lh5.googleusercontent.com/p/AF1QipPn33JBeLa47E0qoPBDR8IPCzy-r566ZA5OSGAT=w425-h240-k-no,48.3968275,9.9999109,ChIJtW_rzY1mmUcR88V5sBE--yI,89231,,Schwal-Denkmal,0,0,0,1,0,0,0,0,0,0,1,0,0,
676b0d3549a89bca4c4a816d,"89073 Ulm, Germany",15200172417565708802,Ulm,0x4799669ac402e74f:0xd2f1dc47a1b1d202,https://lh5.googleusercontent.com/p/AF1QipOPMA51fb7I4E2m49TBjpeIUUeG3NPm8DMSMw26=w408-h306-k-no,48.3945759,9.9898768,ChIJT-cCxJpmmUcRAtKxoUfc8dI,89073,,Ahnen-Auswanderungsdenkmal der Donauschwaben Ulm,0,0,0,1,0,0,0,0,0,0,0,0,0,
676b0d3549a89bca4c4a816e,"89423 Gundelfingen an der Donau, Germany",13426963937984762964,Gundelfingen an der Donau,0x4799466fadef74fd:0xba56288fff8fd454,https://lh5.googleusercontent.com/p/AF1QipP_ufy3DbPCFD4L37SzX8NbWZG_JyJubT7TNri9=w408-h408-k-no,48.5120625,10.2965605,ChIJ_XTvrW9GmUcRVNSP_48oVro,89423,,Gundelfinger Moos,1,0,0,0,0,0,0,0,0,0,0,0,0,
676b0d3549a89bca4c4a816f,"Münsterplatz 21, 89073 Ulm, Germany",563598184726075136,Ulm,0x479960c04cc463a5:0x7d24d901ca7171e,https://lh5.googleusercontent.com/p/AF1QipN9-nL_osGIZEGSttCdjCxyDFq7rLlPmgI4zsw=w408-h527-k-no,48.3985233,9.992555,ChIJpWPETMBgmUcRHhenHJBN0gc,89073,Münsterplatz 21,Ulm Minster,0,0,1,0,0,0,0,0,1,0,0,0,0,
676b0d3549a89bca4c4a8170,"89073 Ulm, Germany",10565017856404104176,Ulm,0x4799665e011b3863:0x929e7bc3b8a023f0,https://lh5.googleusercontent.com/p/AF1QipNJC2lc7p3cHr1NPDiUMrOh_qvxrCO-TGC2fuyL=w408-h543-k-no,48.4105052,10.011777,ChIJYzgbAV5mmUcR8COguMN7npI,,,Tiergarten Ulm,0,1,0,0,0,0,0,0,0,0,0,0,0,
676b0d3549a89bca4c4a8171,"Marktpl. 1, 89073 Ulm, Germany",5572898287043531776,Ulm,0x4799668f8e55066d:0x4d56e977309cd5f4,https://lh5.googleusercontent.com/p/AF1QipOVhyqVdYh40CtBR_ZCJSZN2wWviz1FOLbpOCfm=w408-h306-k-no,48.3969962,9.9932886,ChIJbQZVjo9mmUcR9NWcMHfpVk0,89073,Marktpl. 1,Ulmer Rathaus,0,0,1,0,0,0,0,0,0,0,0,0,0,
676b0d3549a89bca4c4a8172,"Schwarzfelder Weg 3, 89340 Leipheim, Germany",3614734901446931456,Leipheim,0x47994389590318af:0x322a1e3dbdf3732c,https://lh5.googleusercontent.com/p/AF1QipMzas9XrAnWCBSuRSDAILnthCU1-uJnV4OOKyU=w408-h408-k-no,48.4826774,10.2159845,ChIJrxgDWYlDmUcRLHPzvT0eKjI,89340,Schwarzfelder Weg 3,Leipheimer Moos,1,0,0,0,0,0,0,0,0,0,0,0,0,
676b0d3549a89bca4c4a8173,"Wißmannstraße 9, 89340 Leipheim, Germany",3356466314024331264,Leipheim,0x47994498070e1489:0x2e9490544bfc2723,https://lh5.googleusercontent.com/p/AF1QipPCcLBO7YzYEoRR59UljagPRzod4gEflVIqw4Pm=w426-h240-k-no,48.4461479,10.2167858,ChIJiRQOB5hEmUcRIyf8S1SQlC4,89340,Wißmannstraße 9,Villa Ampere,0,0,0,1,0,0,0,0,0,0,1,0,0,
676b0d3549a89bca4c4a8174,"Lincolnstraße 3, 89231 Neu-Ulm, Germany",11165169202505811483,Neu-Ulm,0x479966c4ced2e547:0x9af2a63bec7d861b,https://lh5.googleusercontent.com/p/AF1QipPi2-jom4Wq8UAQ6whpS5ZqnXEkfrLerhhZbus=w424-h240-k-no,48.3766401,10.0108651,ChIJR-XSzsRmmUcRG4Z97Dum8po,89231,Lincolnstraße 3,Peter-Biebl-Park,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3549a89bca4c4a8175,"Prittwitzstraße 100, 89075 Ulm, Germany",16980437213630490754,Ulm,0x479965d60863014d:0xeba6a1adf944e882,https://lh5.googleusercontent.com/p/AF1QipO3Hy4oWIIB-XM6IkfmxfcU4Vjt6YHGjBlEA5vB=w408-h408-k-no,48.4112611,9.9840568,ChIJTQFjCNZlmUcRguhE-a2hpus,89075,Prittwitzstraße 100,Aussichtsturm Michelsberg,1,0,0,0,0,0,0,0,0,0,1,0,0,
676b0d3549a89bca4c4a8176,"Schweinmarkt 6, 89073 Ulm, Germany",537314215862947520,Ulm,0x4799669b3f39b2eb:0x774ec6eb9474eb2,https://lh5.googleusercontent.com/p/AF1QipO09bTQ5BmXdr2QZ59TgkmHIJUkscqi1oYIFPW9=w408-h306-k-no,48.3947263,9.9872343,ChIJ67I5P5tmmUcRsk5HuW7sdAc,89073,Schweinmarkt 6,Tast- und Riechgarten Ulm,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3549a89bca4c4a8177,"Parkplatz Hans-und, Sophie-Scholl-Platz 1, 89073 Ulm, Germany",8632441262919775232,Ulm,0x4799668f9fc01be7:0x77cc97978cc1f51b,https://lh5.googleusercontent.com/p/AF1QipOAV4rPGN_HnhzAESuKVXCdDcfkvovr5gznnxea=w408-h255-k-no,48.3973937,9.9938437,ChIJ5xvAn49mmUcRG_XBjJeXzHc,89073,"Parkplatz Hans-und, Sophie-Scholl-Platz 1",Kunsthalle Weishaupt,0,0,0,0,1,0,0,1,0,0,0,0,0,
676b0d3549a89bca4c4a8178,"Hans-Krebs-Weg, 89081 Ulm, Germany",10741118499765741430,Ulm,0x479965c70bdd04ff:0x95101e5ddce9e776,https://lh5.googleusercontent.com/p/AF1QipPRWoF8ACsCmvLT6v7sM1f1XTMcKyFypyP6DFWs=w408-h306-k-no,48.4194022,9.9666624,ChIJ_wTdC8dlmUcRdufp3F0eEJU,89081,Hans-Krebs-Weg,Botanical Garden of the University of Ulm,1,0,0,0,0,0,1,0,0,0,0,1,0,
676b0d3549a89bca4c4a8179,"Unter d. Metzig 12, 89073 Ulm, Germany",9977748001354029525,Ulm,0x4799668ffc8797a7:0x8a7814f15f1219d5,https://lh5.googleusercontent.com/p/AF1QipOvSWAXy6K5DkhlX3P7ew5Qb3BxF8WjDijmd7ja=w408-h544-k-no,48.3955095,9.9928436,ChIJp5eH_I9mmUcR1RkSX_EUeIo,89073,Unter d. Metzig 12,Donauwiese Ulm,0,0,0,0,0,0,1,0,0,0,1,0,0,
676b0d3549a89bca4c4a817a,"Bootshausstraße, 89231 Neu-Ulm, Germany",4712542338681123840,Neu-Ulm,0x479967f4cee63b2b:0x41665049f613b2db,https://lh5.googleusercontent.com/p/AF1QipOF4-m3WpR7x40YcJPcNdiFhQ3gKKlXLazvoR8f=w493-h240-k-no,48.3921138,9.9897413,ChIJKzvmzvRnmUcR27IT9klQZkE,89231,Bootshausstraße,Das Memminger Tor Neu-Ulm,0,0,0,1,0,0,0,0,0,0,1,0,0,
676b0d3549a89bca4c4a817b,"89073, Seelengraben, 89073 Ulm, Germany",9739592962546183177,Ulm,0x479966891049aad9:0x8729fc326575ac09,https://lh5.googleusercontent.com/p/AF1QipN5Y52OmzT4_L69xBhkDnrigE7JMNvtXFTEVuA=w426-h240-k-no,48.4015664,9.9985779,ChIJ2apJEIlmmUcRCax1ZTL8KYc,89073,"89073, Seelengraben",Grabenhäusle Ulm,0,0,0,1,0,0,0,0,0,0,1,0,0,
676b0d3549a89bca4c4a817c,"Petruspl. 4, 89231 Neu-Ulm, Germany",6716166523151613952,Neu-Ulm,0x479966921700912d:0x5d349dde78d27f21,https://lh5.googleusercontent.com/p/AF1QipMaZinE-emc4d2h-9HQRfMQQkdEcNaNOZ0DU2NE=w425-h240-k-no,48.3935957,9.9989347,ChIJLZEAF5JmmUcRIX_SeN6dNF0,89231,Petruspl. 4,Edwin Scharff Museum - Kunstmuseum und Kindermuseum,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3549a89bca4c4a817d,"Schillerstraße 1, 89077 Ulm, Germany",2351710808677929984,Ulm,0x4799669b8c3832f1:0x20a2f48545b1d479,https://lh5.googleusercontent.com/p/AF1QipPlhuxasdvHlEaCHdKtMLD1nTIEE8bxdPps4gSR=w408-h306-k-no,48.3922831,9.9854444,ChIJ8TI4jJtmmUcRedSxRYX0oiA,89077,Schillerstraße 1,Donauschwäbisches Zentralmuseum,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3549a89bca4c4a817e,"Am Hochsträß 8, 89081 Ulm, Germany",12801355464745995761,Ulm,0x4799668baa908213:0xb1a78cf87fb0cdf1,https://lh5.googleusercontent.com/p/AF1QipOHpOvKEU3Xsj4UFC2paTjf9ubQPtQMhcvMXQRS=w408-h268-k-no,48.3815242,9.9485822,ChIJE4KQqotmmUcR8c2wf_iMp7E,89081,Am Hochsträß 8,HfG-Archive,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3549a89bca4c4a817f,"Wileystraße, 89231 Neu-Ulm, Germany",5126548755763662848,Neu-Ulm,0x479966c2979e9afb:0x472528ee87038e41,https://lh5.googleusercontent.com/p/AF1QipOQosXuVYPTnIRG-b7oCRIwrx2pCOrwFA-Nq4dd=w426-h240-k-no,48.3814883,10.0112526,ChIJ-5qel8JmmUcRQY4Dh-4oJUc,89231,Wileystraße,Sport- und Freizeitpark Wiley,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3549a89bca4c4a8180,"Königsberger Str., 89231 Neu-Ulm, Germany",2701735052136421888,Neu-Ulm,0x47996729f892a1f3:0x257e7db72bd01adf,https://lh5.googleusercontent.com/p/AF1QipPzhKYHyjiM74p8p6YfLhHpRSZRk3U7ygINxzOr=w426-h240-k-no,48.3676809,10.021099,ChIJ86GS-ClnmUcR3xrQK7d9fiU,89231,Königsberger Str.,Gartenanlage Ludwigsfeld,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3549a89bca4c4a8181,"Fischergasse 40, 89073 Ulm, Germany",11201637444261489438,Ulm,0x4799669ab5d0e3cb:0x9b7435e81febab1e,https://lh5.googleusercontent.com/p/AF1QipNkFYFMPsrOHl2w2vXY_sms-YDp1etePiAAQD5C=w408-h306-k-no,48.3951409,9.9906529,ChIJy-PQtZpmmUcRHqvrH-g1dJs,89073,Fischergasse 40,Schönes Haus Ulm,0,0,0,1,0,0,0,0,0,0,1,0,0,
676b0d3549a89bca4c4a8182,"89231 Neu-Ulm, Germany",17772822401341969267,Neu-Ulm,0x47996694677b5b39:0xf6a5bfcf4017d373,https://lh5.googleusercontent.com/p/AF1QipNxytVSNjHoysiMLxcm684iTiYZZ2vRJsvcHaAY=w408-h272-k-no,48.3883049,9.9985493,ChIJOVt7Z5RmmUcRc9MXQM-_pfY,89231,,Glacis Anlagen Neu-Ulm,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3549a89bca4c4a8183,"Stadtberg 1, 89340 Leipheim, Germany",17062074332457999139,Leipheim,0x479944974292f085:0xecc8aa34e5781b23,https://lh5.googleusercontent.com/p/AF1QipMGg7-yIFzNGi_7CSxEJUSXhCZjsDvAE-2RcWEp=w408-h306-k-no,48.4497821,10.2195256,ChIJhfCSQpdEmUcRIxt45TSqyOw,89340,Stadtberg 1,Gasthaus Blaue Ente,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3549a89bca4c4a8184,"Beethovenstraße 1, 89073 Ulm, Germany",15467545253957391264,Ulm,0x4799668856d50a1f:0xd6a7c2753968d3a0,https://lh5.googleusercontent.com/p/AF1QipM-cJs5mgl1vSGQsHxEF7ZFeKhRYh4hcGqMsxwr=w408-h306-k-no,48.4029801,9.9976142,ChIJHwrVVohmmUcRoNNoOXXCp9Y,89073,Beethovenstraße 1,St. Georgs Chorknaben Ulmvu,0,0,1,0,0,0,0,0,1,0,0,0,0,
676b0d3549a89bca4c4a8185,"Johannespl. 1, 89231 Neu-Ulm, Germany",6341901982980940800,Neu-Ulm,0x4799668d8c9f2b67:0x5802f640afeca3cf,https://lh5.googleusercontent.com/p/AF1QipPDM1KuChTrTZWo1YsXFVcdQfKsoVbdTUKyeJQm=w408-h318-k-no,48.3949248,10.0002092,ChIJZyufjI1mmUcRz6Psr0D2Alg,89231,Johannespl. 1,Kath. St. Johann Baptist Neu-Ulm,0,0,1,0,0,0,0,0,1,0,0,0,0,
676b0d3549a89bca4c4a8186,"Schlipsheimer Str. 140, 86356 Neusäß, Germany",509420291374782208,Neusäß,0x479ebbd324758735:0x711d30e54c516f1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aIPF_lSpc2MGc0agOuZqyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.016594&pitch=0&thumbfov=100,48.3741384,10.7859769,ChIJNYd1JNO7nkcR8RbFVA7TEQc,86356,Schlipsheimer Str. 140,Nebelwiese Neusäß,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3549a89bca4c4a8187,"86456 Gablingen, Germany",976611483228463616,Gablingen,0x479eb99854de6d1d:0xd8d9ef83d666214,https://lh5.googleusercontent.com/p/AF1QipPCH95t5C6D12uenJ2J0wwimFfVsg1FNTsDOnPd=w426-h240-k-no,48.4727428,10.7780228,ChIJHW3eVJi5nkcRFGJmPfiejQ0,86456,,Muttershofer Dorfplatz,0,0,0,0,0,0,1,0,0,0,1,0,0,
676b0d3549a89bca4c4a8188,"86456 Gablingen, Germany",2646861100902282752,Gablingen,0x479eb9ac45189e79:0x24bb8a25c91476ee,https://lh5.googleusercontent.com/p/AF1QipMUQpDYf-RPEY9uwt5gilbfj0_82y6HbDhTofR7=w408-h272-k-no,48.4603921,10.8043645,ChIJeZ4YRay5nkcR7nYUySWKuyQ,86456,,Alte Sandgrube,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3549a89bca4c4a8189,"Wanderweg, 86356 Neusäß, Germany",7182585572506977280,Neusäß,0x479ebb37a2a836eb:0x63adab85f21fc4f0,https://lh5.googleusercontent.com/p/AF1QipMMod3v6bbYqPZarAkfFi7xl38XoB7TaYDryZ1x=w520-h240-k-no,48.3877349,10.7845881,ChIJ6zaooje7nkcR8MQf8oWrrWM,86356,Wanderweg,Bitcoinweg im Schwäbischen Himmelreich,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3549a89bca4c4a818a,"18556 Dranske, Germany",6509413621106056192,Dranske,0x47ab56f3e6788bcd:0x5a561533361d9a54,https://lh5.googleusercontent.com/p/AF1QipNp8bLuvXB2bp5sFpTlSGNSINPI_oSjJefUtpso=w408-h906-k-no,54.6485843,13.258603,ChIJzYt45vNWq0cRVJodNjMVVlo,18556,,Park Dranske-Lancken,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3549a89bca4c4a818b,"Nonnevitz, 18556 Altenkirchen, Germany",2028536501130222848,Altenkirchen,0x47ab541dad775a7b:0x1c26cf333bc7dd3d,https://lh5.googleusercontent.com/p/AF1QipO8WdH5LdYx3FFHTUP_5ZvseFrc6ac324dsF46R=w408-h306-k-no,54.6733695,13.3014938,ChIJe1p3rR1Uq0cRPd3HOzPPJhw,18556,Nonnevitz,Strand Nonnevitz,1,0,0,0,0,0,0,0,0,1,0,0,1,
676b0d3549a89bca4c4a818c,"Nonnevitz 19a, 18556 Dranske, Germany",3027018707335561728,Dranske,0x47ab568f9d3a6801:0x2a022179fb32c22c,https://lh5.googleusercontent.com/p/AF1QipO__gn4E1y8wLzWkAZ6GUKUzBHSpNSQ1qh03Och=w426-h240-k-no,54.6708864,13.290892,ChIJAWg6nY9Wq0cRLMIy-3khAio,18556,Nonnevitz 19a,Strandhussiedlung - Rügen - Bungalow Rügen,1,0,0,0,1,0,1,0,0,1,0,0,0,
676b0d3549a89bca4c4a818d,"Nonnevitz 17, 18556 Dranske, Germany",12930327665190171056,Dranske,0x47ab5684ce644ae1:0xb371c080f110f1b0,https://lh5.googleusercontent.com/p/AF1QipPrEa0hrR44mYjnDPmEa_Dl0efkj4xqOLQWihpA=w408-h306-k-no,54.6668146,13.273951,ChIJ4UpkzoRWq0cRsPEQ8YDAcbM,18556,Nonnevitz 17,"Holiday village ""Zur Oase""",0,0,0,0,1,0,1,0,0,0,0,0,0,
676b0d3549a89bca4c4a818e,"Nonnevitz 25 a-b, 18556 Dranske, Germany",6508592612838270976,Dranske,0x47ab569a9e816877:0x5a532a7f53f4e6d5,https://lh5.googleusercontent.com/p/AF1QipNmGiyYZ3AUIWezV9tv7PP1kS_V-185rZyUrnF9=w408-h271-k-no,54.6615902,13.2740556,ChIJd2iBnppWq0cR1eb0U38qU1o,18556,Nonnevitz 25 a-b,Reetland am Meer,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3549a89bca4c4a818f,"Nonnevitz 1, 18556 Altenkirchen, Germany",15865418295029260967,Altenkirchen,0x47ab569c65c25155:0xdc2d49e17833e2a7,https://lh5.googleusercontent.com/p/AF1QipOzkTksaOwoqqCs4LyilQgM3E_-qJMJV01TWTK1=w408-h270-k-no,54.6683224,13.3039069,ChIJVVHCZZxWq0cRp-IzeOFJLdw,18556,Nonnevitz 1,Feriendorf Duna,0,0,0,0,1,0,1,0,0,0,0,0,0,
676b0d3549a89bca4c4a8190,"Karl-Friedrich-Straße, 76133 Karlsruhe, Germany",16789896719544219673,Karlsruhe,0x4797064f4d96b881:0xe901b21c17edf819,https://lh5.googleusercontent.com/p/AF1QipPnw7Ucb7djPDuG3E2iMynecXq7QlpM7lvQ4Rsm=w408-h306-k-no,49.0092257,8.4039058,ChIJgbiWTU8Gl0cRGfjtFxyyAek,76133,Karl-Friedrich-Straße,Karlsruher Pyramide,0,0,0,1,0,0,0,0,0,0,1,0,0,
676b0d3549a89bca4c4a8191,38820 Halberstadt,11399035971077082448,Halberstadt,0x47a59ee9eab67309:0x9e3182d22df30d50,https://lh5.googleusercontent.com/p/AF1QipORx8vccpSOQYfQT4TRv_V7ctbmJ5lkrd1vC_47=w408-h306-k-no,51.8989868,11.0523085,ChIJCXO26umepUcRUA3zLdKCMZ4,,,Wassertorturm Halberstadt,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3549a89bca4c4a8192,"Puppenmuseum;, Ernst-Thälmann-Straße 1, 39397 Nienhagen",3955759284283752960,Nienhagen,0x47a59a51929ca5bd:0x36e5ae1c4cafc183,https://lh5.googleusercontent.com/p/AF1QipN5Pu1FruL3yRoHhsdYPFYK2jJ-Z3oLCbklFRzV=w408-h306-k-no,51.9493388,11.1704611,ChIJvaWcklGapUcRg8GvTByu5TY,39397,"Puppenmuseum;, Ernst-Thälmann-Straße 1",Puppenmuseum,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3549a89bca4c4a8193,"72458 Albstadt, Germany",354964069387039296,Albstadt,0x479a1ac788718755:0x4ed15f0bfd77259,https://lh5.googleusercontent.com/p/AF1QipNldNEEDAwHb1DUY_uS6vWUcfCwLbPtQeOm7s4=w408-h301-k-no,48.2249467,9.0194786,ChIJVYdxiMcamkcRWXLXv_AV7QQ,72458,,Heidensteinhöhle,0,0,0,0,0,1,0,0,0,0,0,0,0,
676b0d3549a89bca4c4a8194,"Dompl. 36, 38820 Halberstadt",14058081697609126029,Halberstadt,0x47a59ee58a5baa73:0xc31856d23169908d,https://lh5.googleusercontent.com/p/AF1QipPhkFRD4fmVYtMTvvviQXJOqD2Zvg1pntqAQ8Jk=w408-h272-k-no,51.8967692,11.0481966,ChIJc6pbiuWepUcRjZBpMdJWGMM,38820,Dompl. 36,Städtisches Museum,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3549a89bca4c4a8195,"Voigtei 48, 38820 Halberstadt",3740383439477866496,Halberstadt,0x47a59eeef8391e93:0x33e882ebb9d50001,https://lh5.googleusercontent.com/p/AF1QipOQ4MwxMd4hLoquJmo99UUkQIbMH2UlWvNMjVC7=w746-h240-k-no,51.8990485,11.0434437,ChIJkx45-O6epUcRAQDVueuC6DM,38820,Voigtei 48,Schraube-Museum Wohnkultur der Jahrhundertwende,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3549a89bca4c4a8196,"Dompl. 31, 38820 Halberstadt",13400721665468268933,Halberstadt,0x47a59ee8626a174f:0xb9f8ed5acc1e0185,https://lh5.googleusercontent.com/p/AF1QipNpPr47075-_XfCjATRKh7RipPt_LRWG6eyzfpX=w408-h272-k-no,51.8965676,11.0501073,ChIJTxdqYuiepUcRhQEezFrt-Lk,38820,Dompl. 31,Gleimhaus. Museum der deutschen Aufklärung. Halberstadt,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3549a89bca4c4a8197,"Dompl. 16a, 38820 Halberstadt",3832417450101694464,Halberstadt,0x47a59ee88fa17d43:0x352f7b5da851e0d1,https://lh5.googleusercontent.com/p/AF1QipO8DJeXEg-VIewGgsx7Yp3uoQcxP1PHXy27s-37=w520-h240-k-no,51.8962324,11.0483887,ChIJQ32hj-iepUcR0eBRqF17LzU,38820,Dompl. 16a,Dom und Domschatz Halberstadt,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3549a89bca4c4a8198,"Im Winkel 63, 38822 Halberstadt",5658368270490486784,Halberstadt,0x47a59e9f571d8739:0x4e868ff672ed4887,https://lh5.googleusercontent.com/p/AF1QipNokBCUrGxL3_nZ4eKKt_LHT6yBL_MLzpqtUiiM=w408-h544-k-no,51.9211613,11.0626303,ChIJOYcdV5-epUcRh0jtcvaPhk4,38822,Im Winkel 63,Verein Wassermühle Klein Quenstedt e.V.,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3549a89bca4c4a8199,"Luise-Riegger-Straße 1, 76137 Karlsruhe, Germany",3432342423112265216,Karlsruhe,0x4797063be622bded:0x2fa2213f9d1c2dd3,https://lh5.googleusercontent.com/p/AF1QipN7reBaemlkZVnefa-WKeHjNlpZobEGTBIlxp7R=w426-h240-k-no,49.0029998,8.4192435,ChIJ7b0i5jsGl0cR0y0cnT8hoi8,76137,Luise-Riegger-Straße 1,City Park,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3549a89bca4c4a819a,"Am Stadtgarten, 76646 Bruchsal, Germany",17885739034124769236,Bruchsal,0x4797a3df6bb68f35:0xf836e8e38a5857d4,https://lh5.googleusercontent.com/p/AF1QipMNtT-2qQJBwnrSUqSaY4N-WIuwMImPnQmeHg5i=w408-h544-k-no,49.1273831,8.6026464,ChIJNY-2a9-jl0cR1FdYiuPoNvg,76646,Am Stadtgarten,Stadtgarten,0,0,0,0,0,0,1,0,0,0,1,0,0,
676b0d3549a89bca4c4a819b,"76131 Karlsruhe, Germany",9390804145611265066,Karlsruhe,0x4797064db29aa6f9:0x8252d69da66cd42a,https://lh5.googleusercontent.com/p/AF1QipOCqBk-ptiJoBXM0w24eHmchKJOOUcZaHvlqaIw=w408-h306-k-no,49.0156736,8.4020808,ChIJ-aaask0Gl0cRKtRspp3WUoI,,,Schlossgarten,0,0,0,0,0,0,1,0,0,0,1,0,0,
676b0d3549a89bca4c4a819c,"Kelterstraße 38, 76227 Karlsruhe, Germany",1921081426468593664,Karlsruhe,0x479709373d6ebdb1:0x1aa90d610942e044,https://lh5.googleusercontent.com/p/AF1QipNQUGjk7yaifxPDIigjXvplKa0oSz9P5A6fHNIa=w408-h395-k-no,48.9974662,8.4697865,ChIJsb1uPTcJl0cRROBCCWENqRo,76227,Kelterstraße 38,Basler Tor,0,0,0,1,0,0,0,0,0,0,1,0,0,
676b0d3549a89bca4c4a819d,"76199 Karlsruhe, Germany",17154707047997261252,Karlsruhe,0x479706059804fd8b:0xee11c32badc445c4,https://lh5.googleusercontent.com/p/AF1QipP3QuWxCfJChsOtgg2Ega80IavGzZHcfUc-qPqk=w426-h240-k-no,48.984111,8.417312,ChIJi_0EmAUGl0cRxEXErSvDEe4,76199,,Oberwald,1,0,0,0,0,0,0,0,0,0,1,0,0,
676b0d3549a89bca4c4a819e,"76131 Karlsruhe, Germany",2202662018917652224,Karlsruhe,0x4797079f41ed013b:0x1e916d6f9dd4d761,https://lh5.googleusercontent.com/p/AF1QipOI9rToIJgat3ix1NiRGCixre9mmfNFhvh4R-8z=w408-h261-k-no,49.0165368,8.4049769,ChIJOwHtQZ8Hl0cRYdfUnW9tkR4,,,Schlossgartensee,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3549a89bca4c4a819f,"76199 Karlsruhe, Germany",8063934835965391872,Karlsruhe,0x4797061ba8df6301:0x6fe8da023d9d7494,https://lh5.googleusercontent.com/p/AF1QipNhQwGEjLiU-BZwfB__U6mTZ6ZZp5X5HCZBMoEv=w408-h306-k-no,48.9897585,8.4212304,ChIJAWPfqBsGl0cRlHSdPQLa6G8,76199,,Tierpark Oberwald Karlsruhe,0,1,0,0,0,1,0,0,0,0,0,0,0,
